0.0.2@1711735667.512412148,1711735680652230400,11,1,3822939,
0.0.2@1711735740.114417273,1711735750576791600,11,1,3822993,
0.0.2@1711739047.960697407,1711739058150435800,11,1,3825634,
0.0.2@1711739397.512923014,1711739410592364800,11,1,3825887,
0.0.2@1711739761.914572263,1711739770506781700,11,1,3826159,
0.0.2@1711743270.827018521,1711743280536226000,11,1,3828820,
0.0.2@1711745608.697893852,1711745620571471000,11,1,3830591,
0.0.2@1711746681.861051627,1711746690662936000,11,1,3831296,
0.0.2@1711746799.443610216,1711746810561442600,11,1,3831365,
0.0.2@1711752410.819137077,1711752420756214300,11,1,3834541,
0.0.2@1711752561.887185817,1711752570792783000,11,1,3834626,
0.0.2@1711755929.465403038,1711755940441716000,11,1,3836523,
0.0.2@1711767511.109808113,1711767520406439000,11,1,3843143,
0.0.2@1711767509.285836111,1711767522140322000,11,1,3843145,
0.0.2@1711779448.471780706,1711779460753063000,11,1,3849875,
0.0.2@1711779462.614164782,1711779471120351000,11,1,3849882,
0.0.2@1711786700.193599349,1711786710752303000,11,1,3853942,
0.0.2@1711791285.640400684,1711791298292834300,11,1,3856515,
0.0.2@1711791448.134969528,1711791460671001000,11,1,3856609,
0.0.2@1711791718.772254967,1711791730490466800,11,1,3856763,
0.0.2@1711794319.203098974,1711794330571815000,11,1,3856892,
0.0.2@1711818110.760429932,1711818120661679000,11,1,3857588,
0.0.2@1711834879.656809835,1711834890707133700,11,1,3862408,
0.0.2@1711847989.874820515,1711848000662635500,11,1,3869913,
0.0.2@1711852647.546447076,1711852660436547300,11,1,3872565,
0.0.2@1711857339.800215870,1711857350516995000,11,1,3875199,
0.0.2@1711857342.339563805,1711857352652038000,11,1,3875201,
0.0.2@1711883930.005995212,1711883940486455000,11,1,3890246,
0.0.2@1711897651.152907424,1711897660462782000,11,1,3898055,
0.0.2@1711903258.256433773,1711903270486281000,11,1,3901669,
0.0.2@1711911051.766224204,1711911060561321000,11,1,3907884,
0.0.2@1711911053.298055629,1711911062646919000,11,1,3907887,
0.0.2@1711911348.910224512,1711911360742360000,11,1,3907983,
0.0.2@1711913719.569524739,1711913730626941000,11,1,3908858,
0.0.2@1711913748.030174764,1711913760576688000,11,1,3908874,
0.0.2@1711921022.034621888,1711921030546828000,11,1,3910826,
0.0.2@1711921022.463376852,1711921032566271000,11,1,3910827,
0.0.2@1711935768.497886711,1711935780591184100,11,1,3912216,
0.0.2@1711949780.698223113,1711949790823165000,11,1,3912376,
0.0.2@1711949780.562534327,1711949792810849000,11,1,3912377,
0.0.2@1711949971.549946695,1711949980516211000,11,1,3912380,
0.0.2@1711949973.042260354,1711949982581807000,11,1,3912381,
0.0.2@1711953181.531804013,1711953190476510000,11,1,3912431,
0.0.2@1711953270.243182131,1711953280556467000,11,1,3912432,
0.0.2@1711956497.166655188,1711956510210864000,11,1,3912691,
0.0.2@1711962167.487094711,1711962180596968000,11,1,3913383,
0.0.2@1711962464.177544481,1711962475716408600,11,1,3913431,
0.0.2@1711962739.530214269,1711962750632133000,11,1,3913478,
0.0.2@1711962740.598954423,1711962752371155000,11,1,3913480,
0.0.2@1711963159.508355408,1711963170776680000,11,1,3913557,
0.0.2@1711970449.922184598,1711970460506273000,11,1,3914218,
0.0.2@1711970571.695306616,1711970580766450000,11,1,3914241,
0.0.2@1711971837.501093556,1711971846636168000,11,1,3914451,
0.0.2@1711973331.998576109,1711973340601804300,11,1,3914620,
0.0.2@1711980439.355747105,1711980450656832000,11,1,3918066,
0.0.2@1711980840.513231861,1711980850500363500,11,1,3918391,
0.0.2@1711981070.866204837,1711981080652913000,11,1,3918585,
0.0.2@1711981577.958438427,1711981590681432600,11,1,3919021,
0.0.2@1711981580.304516715,1711981592841467400,11,1,3919024,
0.0.2@1711981837.635455044,1711981849276302600,11,1,3919225,
0.0.2@1711984367.439189401,1711984380746764000,11,1,3921414,
0.0.2@1711984739.112357375,1711984750570634500,11,1,3921771,
0.0.2@1711985090.225436557,1711985100612268300,11,1,3922083,
0.0.2@1711993277.649143409,1711993290711784000,11,1,3928761,
0.0.2@1711993282.463818496,1711993292531025000,11,1,3928764,
0.0.2@1711994931.865411303,1711994940652554000,11,1,3930017,
0.0.2@1711994988.338980602,1711995000716679000,11,1,3930066,
0.0.2@1711994990.305125888,1711995002830485000,11,1,3930068,
0.0.2@1712010409.348759198,1712010420841884200,11,1,3941327,
0.0.2@1712018581.136150876,1712018590441818000,11,1,3947303,
0.0.2@1712018582.649810849,1712018592601144000,11,1,3947304,
0.0.2@1712018713.967614104,1712018724346546400,11,1,3947413,
0.0.2@1712034081.196700559,1712034090920621000,11,1,3958897,
0.0.2@1712036115.321905494,1712036125736821500,11,1,3960394,
0.0.2@1712041979.234007924,1712041990476829000,11,1,3964521,
0.0.2@1712043990.818423167,1712044000676997400,11,1,3965687,
0.0.2@1712044647.354139320,1712044660736224300,11,1,3966091,
0.0.2@1712044649.446404152,1712044662750420700,11,1,3966094,
0.0.2@1712046241.223243004,1712046250522694000,11,1,3967015,
0.0.2@1712047767.796843816,1712047780706805000,11,1,3967953,
0.0.2@1712049708.830123848,1712049720747017500,11,1,3969078,
0.0.2@1712049737.921173362,1712049750831327700,11,1,3969080,
0.0.2@1712056021.729099386,1712056030600797000,11,1,3969305,
0.0.2@1712062826.568492050,1712062835647143000,11,1,3969597,
0.0.2@1712068491.204221523,1712068500876229600,11,1,3969863,
0.0.2@1712074561.389753223,1712074570490876000,11,1,3970094,
0.0.2@1712081057.972160770,1712081070846480600,11,1,3970238,
0.0.2@1712082627.728850153,1712082640581753300,11,1,3970315,
0.0.2@1712082632.596120404,1712082642680977000,11,1,3970316,
0.0.2@1712082920.359917766,1712082930836996400,11,1,3970339,
0.0.2@1712083315.929463148,1712083329072247000,11,1,3970365,
0.0.2@1712086698.511602767,1712086710882093000,11,1,3970935,
0.0.2@1712086700.911940379,1712086712921126000,11,1,3970937,
0.0.2@1712088138.090311339,1712088150861678800,11,1,3971246,
0.0.2@1712088171.237015683,1712088180797094000,11,1,3971255,
0.0.2@1712088231.990046653,1712088240906771000,11,1,3971276,
0.0.2@1712088720.365044855,1712088730546741200,11,1,3971406,
0.0.2@1712088717.934300368,1712088730546742300,11,1,3971407,
0.0.2@1712088720.726880112,1712088732886629400,11,1,3971408,
0.0.2@1712088721.675072794,1712088734912323000,11,1,3971409,
0.0.2@1712088723.805663624,1712088736821329000,11,1,3971411,
0.0.2@1712088729.378598232,1712088738752212500,11,1,3971413,
0.0.2@1712088768.550299432,1712088780756783000,11,1,3971425,
0.0.2@1712088769.970826156,1712088782856454400,11,1,3971426,
0.0.2@1712088774.590839139,1712088784590659300,11,1,3971427,
0.0.2@1712088773.563171455,1712088786391145000,11,1,3971428,
0.0.2@1712088808.436796757,1712088820703010000,11,1,3971435,
0.0.2@1712088812.841074050,1712088822790962200,11,1,3971436,
0.0.2@1712088811.335387674,1712088824536813000,11,1,3971438,
0.0.2@1712088813.530330005,1712088826121894400,11,1,3971439,
0.0.2@1712088827.631306078,1712088840821226000,11,1,3971444,
0.0.2@1712088833.997644201,1712088842656239000,11,1,3971445,
0.0.2@1712088832.688675586,1712088844686199000,11,1,3971446,
0.0.2@1712088836.588043175,1712088846641911000,11,1,3971448,
0.0.2@1712088898.577461926,1712088910556728000,11,1,3971461,
0.0.2@1712088903.569092748,1712088912522013000,11,1,3971462,
0.0.2@1712088903.439189189,1712088914397022000,11,1,3971463,
0.0.2@1712088903.335192972,1712088916376302600,11,1,3971464,
0.0.2@1712088918.712974543,1712088930656482000,11,1,3971469,
0.0.2@1712088922.101480479,1712088932561927000,11,1,3971470,
0.0.2@1712088949.884447758,1712088960761323000,11,1,3971477,
0.0.2@1712088954.174868430,1712088962632629000,11,1,3971478,
0.0.2@1712088991.170772140,1712089000711931400,11,1,3971487,
0.0.2@1712088990.977717357,1712089002472592100,11,1,3971488,
0.0.2@1712089019.519424369,1712089030436441600,11,1,3971495,
0.0.2@1712089023.541159010,1712089032320562200,11,1,3971496,
0.0.2@1712089162.365770951,1712089170820795000,11,1,3971527,
0.0.2@1712089162.794563385,1712089172562608000,11,1,3971529,
0.0.2@1712089228.505734408,1712089240636529200,11,1,3971540,
0.0.2@1712089231.625921185,1712089242431103000,11,1,3971541,
0.0.2@1712089277.601600113,1712089290646995500,11,1,3971554,
0.0.2@1712089279.991843538,1712089292687082000,11,1,3971555,
0.0.2@1712089320.536615487,1712089330461720000,11,1,3971563,
0.0.2@1712089323.550399040,1712089332146442000,11,1,3971564,
0.0.2@1712089348.825426261,1712089360670744000,11,1,3971570,
0.0.2@1712089350.812892855,1712089362842682000,11,1,3971571,
0.0.2@1712089370.174454947,1712089380802345000,11,1,3971576,
0.0.2@1712089372.729982307,1712089382906957000,11,1,3971577,
0.0.2@1712089402.217110995,1712089410807149600,11,1,3971587,
0.0.2@1712089403.602497560,1712089412952598000,11,1,3971588,
0.0.2@1712089431.796068816,1712089440690185000,11,1,3971593,
0.0.2@1712089431.258979985,1712089442717164000,11,1,3971594,
0.0.2@1712089502.131624825,1712089510567076000,11,1,3971613,
0.0.2@1712089501.186200161,1712089512576243000,11,1,3971615,
0.0.2@1712089620.295055177,1712089630456982300,11,1,3971637,
0.0.2@1712089618.958653854,1712089632232089000,11,1,3971638,
0.0.2@1712089708.884975997,1712089720572630000,11,1,3971654,
0.0.2@1712089713.496832613,1712089722671763200,11,1,3971655,
0.0.2@1712089858.796746581,1712089870530629400,11,1,3971681,
0.0.2@1712089861.880875870,1712089872526240300,11,1,3971682,
0.0.2@1712089951.828493786,1712089960551802000,11,1,3971700,
0.0.2@1712089952.757011777,1712089962746392800,11,1,3971702,
0.0.2@1712089979.054976337,1712089990462686000,11,1,3971715,
0.0.2@1712089982.141685044,1712089992277136100,11,1,3971716,
0.0.2@1712090028.166720330,1712090040761961700,11,1,3971726,
0.0.2@1712090034.399125881,1712090042873036000,11,1,3971727,
0.0.2@1712090061.678927563,1712090070791508200,11,1,3971733,
0.0.2@1712090063.309803406,1712090072982046200,11,1,3971734,
0.0.2@1712090158.506625206,1712090170606309400,11,1,3971755,
0.0.2@1712090162.858949528,1712090172716387000,11,1,3971756,
0.0.2@1712090221.341867139,1712090230586889200,11,1,3971768,
0.0.2@1712090222.882787641,1712090232386410500,11,1,3971769,
0.0.2@1712090279.306549573,1712090290750298000,11,1,3971780,
0.0.2@1712090279.631494121,1712090292610792000,11,1,3971781,
0.0.2@1712090367.768159900,1712090380652404500,11,1,3971806,
0.0.2@1712090370.572816819,1712090382272060700,11,1,3971808,
0.0.2@1712090459.637175669,1712090470610350800,11,1,3971836,
0.0.2@1712090462.032570388,1712090472291434000,11,1,3971837,
0.0.2@1712090539.905646808,1712090550840522000,11,1,3971864,
0.0.2@1712090540.478359322,1712090552941004800,11,1,3971865,
0.0.2@1712090719.313156730,1712090730786442800,11,1,3971915,
0.0.2@1712090720.035716881,1712090732722097000,11,1,3971917,
0.0.2@1712090762.112845592,1712090770586775000,11,1,3971928,
0.0.2@1712090759.608748774,1712090772807083000,11,1,3971929,
0.0.2@1712090878.137991707,1712090890542839300,11,1,3971964,
0.0.2@1712090881.532771591,1712090892631545300,11,1,3971966,
0.0.2@1712090901.918163448,1712090910690589000,11,1,3971971,
0.0.2@1712090902.566101333,1712090912431411000,11,1,3971973,
0.0.2@1712090930.213686874,1712090940757043200,11,1,3971981,
0.0.2@1712090929.751742669,1712090942911355000,11,1,3971982,
0.0.2@1712090990.357556502,1712091000591752400,11,1,3971996,
0.0.2@1712090990.986914467,1712091002496941000,11,1,3971998,
0.0.2@1712091022.231592310,1712091030590764000,11,1,3972008,
0.0.2@1712091020.327701184,1712091032562004000,11,1,3972010,
0.0.2@1712091078.259086308,1712091090936317000,11,1,3972030,
0.0.2@1712091080.896248776,1712091093051673300,11,1,3972032,
0.0.2@1712091119.860002253,1712091130602490000,11,1,3972043,
0.0.2@1712091124.192547683,1712091132796302000,11,1,3972045,
0.0.2@1712091239.328904434,1712091250492022300,11,1,3972074,
0.0.2@1712091240.205702565,1712091252721864000,11,1,3972075,
0.0.2@1712091299.619268021,1712091310531463000,11,1,3972083,
0.0.2@1712091299.686422147,1712091312346649000,11,1,3972084,
0.0.2@1712091358.065872535,1712091370470866000,11,1,3972104,
0.0.2@1712091362.980814782,1712091374272382000,11,1,3972105,
0.0.2@1712091418.759177362,1712091430500502500,11,1,3972123,
0.0.2@1712091422.694134075,1712091432462223000,11,1,3972124,
0.0.2@1712091509.994651993,1712091520786902000,11,1,3972150,
0.0.2@1712091511.756780006,1712091522650497500,11,1,3972153,
0.0.2@1712091560.291068013,1712091570846785800,11,1,3972170,
0.0.2@1712091561.465182563,1712091572926140000,11,1,3972171,
0.0.2@1712091600.803014893,1712091610647102000,11,1,3972189,
0.0.2@1712091605.925616053,1712091614871435500,11,1,3972190,
0.0.2@1712091618.631668528,1712091630916304100,11,1,3972195,
0.0.2@1712091620.988235666,1712091632711079400,11,1,3972196,
0.0.2@1712091650.932063206,1712091660752653000,11,1,3972203,
0.0.2@1712091651.985221737,1712091662732897000,11,1,3972205,
0.0.2@1712091809.358305552,1712091820682496000,11,1,3972250,
0.0.2@1712091810.303491958,1712091822626657000,11,1,3972251,
0.0.2@1712091832.367221891,1712091840736157000,11,1,3972255,
0.0.2@1712091830.122491584,1712091843026616000,11,1,3972257,
0.0.2@1712091952.113758356,1712091960846795800,11,1,3972281,
0.0.2@1712091953.678497806,1712091962866556700,11,1,3972282,
0.0.2@1712091990.587034135,1712092000627068000,11,1,3972292,
0.0.2@1712091992.282047935,1712092002682104000,11,1,3972293,
0.0.2@1712092020.534227937,1712092030642442000,11,1,3972303,
0.0.2@1712092019.855731640,1712092032596320000,11,1,3972305,
0.0.2@1712092050.858026833,1712092060646313000,11,1,3972316,
0.0.2@1712092049.748505311,1712092062627063000,11,1,3972317,
0.0.2@1712092077.986424741,1712092090491704600,11,1,3972328,
0.0.2@1712092079.989609628,1712092092512046600,11,1,3972329,
0.0.2@1712092111.059849243,1712092120517053400,11,1,3972342,
0.0.2@1712092113.639066468,1712092122241096700,11,1,3972344,
0.0.2@1712092128.358423492,1712092140861859000,11,1,3972348,
0.0.2@1712092133.433858823,1712092142671922400,11,1,3972349,
0.0.2@1712092167.984874322,1712092180486510000,11,1,3972362,
0.0.2@1712092171.482619954,1712092182652736300,11,1,3972363,
0.0.2@1712092192.239533562,1712092200841221000,11,1,3972369,
0.0.2@1712092193.740053872,1712092202377119000,11,1,3972370,
0.0.2@1712092231.049528027,1712092240542662000,11,1,3972383,
0.0.2@1712092231.473595186,1712092242636871000,11,1,3972384,
0.0.2@1712092261.290149069,1712092270550984700,11,1,3972396,
0.0.2@1712092260.354290408,1712092272462287000,11,1,3972397,
0.0.2@1712092288.890304417,1712092300522063600,11,1,3972405,
0.0.2@1712092293.079155300,1712092302726850300,11,1,3972407,
0.0.2@1712092340.478415090,1712092350571944200,11,1,3972421,
0.0.2@1712092343.389920418,1712092352756532200,11,1,3972423,
0.0.2@1712092369.454296024,1712092380691722000,11,1,3972433,
0.0.2@1712092371.883246674,1712092382876846600,11,1,3972435,
0.0.2@1712092439.958629901,1712092450510560000,11,1,3972449,
0.0.2@1712092439.222318966,1712092452430241000,11,1,3972450,
0.0.2@1712092469.706518349,1712092480541657000,11,1,3972451,
0.0.2@1712092471.392824816,1712092482902924000,11,1,3972452,
0.0.2@1712092501.929037276,1712092510536447000,11,1,3972464,
0.0.2@1712092503.017722737,1712092512286503200,11,1,3972465,
0.0.2@1712092559.344261690,1712092570691848700,11,1,3972474,
0.0.2@1712092561.243506984,1712092572656307500,11,1,3972475,
0.0.2@1712092609.645770632,1712092620611733000,11,1,3972483,
0.0.2@1712092611.612439802,1712092622411355000,11,1,3972485,
0.0.2@1712092680.017687743,1712092690533143000,11,1,3972495,
0.0.2@1712092683.286332245,1712092692501467000,11,1,3972498,
0.0.2@1712092710.984598178,1712092720406202000,11,1,3972501,
0.0.2@1712092709.138896832,1712092722576987000,11,1,3972502,
0.0.2@1712092802.078042946,1712092810626179000,11,1,3972520,
0.0.2@1712092801.809133120,1712092812726185000,11,1,3972522,
0.0.2@1712092859.172207129,1712092870492112100,11,1,3972535,
0.0.2@1712092860.670613517,1712092872342384600,11,1,3972536,
0.0.2@1712092891.483006841,1712092900500651300,11,1,3972545,
0.0.2@1712092889.662095936,1712092902556278800,11,1,3972546,
0.0.2@1712092999.166596767,1712093010852116000,11,1,3972575,
0.0.2@1712093002.325079551,1712093013037008100,11,1,3972576,
0.0.2@1712093187.461332911,1712093200516942000,11,1,3972615,
0.0.2@1712093192.868687782,1712093202381534000,11,1,3972616,
0.0.2@1712093281.640072840,1712093290571431000,11,1,3972635,
0.0.2@1712093280.484601676,1712093292236494600,11,1,3972636,
0.0.2@1712093341.946703215,1712093350656358100,11,1,3972644,
0.0.2@1712093341.116628786,1712093352701265700,11,1,3972647,
0.0.2@1712093361.566648475,1712093370886678500,11,1,3972650,
0.0.2@1712093361.448231127,1712093373116954000,11,1,3972651,
0.0.2@1712093400.856517350,1712093410586289000,11,1,3972662,
0.0.2@1712093400.386834259,1712093412597060000,11,1,3972664,
0.0.2@1712093487.923108551,1712093500556387600,11,1,3972682,
0.0.2@1712093490.085338249,1712093502782030300,11,1,3972684,
0.0.2@1712093579.501409896,1712093590511074000,11,1,3972703,
0.0.2@1712093582.197553601,1712093592696420000,11,1,3972705,
0.0.2@1712093599.421726141,1712093610841980400,11,1,3972712,
0.0.2@1712093601.862845777,1712093612821922600,11,1,3972713,
0.0.2@1712093628.743673644,1712093640732188000,11,1,3972723,
0.0.2@1712093632.679871253,1712093642590579000,11,1,3972724,
0.0.2@1712093660.356210482,1712093670693170000,11,1,3972730,
0.0.2@1712093660.445893004,1712093672527058400,11,1,3972731,
0.0.2@1712093691.497465104,1712093700786559000,11,1,3972741,
0.0.2@1712093692.428964148,1712093702736606000,11,1,3972743,
0.0.2@1712093759.039864299,1712093770473099500,11,1,3972755,
0.0.2@1712093761.571871247,1712093772520758300,11,1,3972756,
0.0.2@1712093811.686627028,1712093820756829200,11,1,3972765,
0.0.2@1712093813.757740784,1712093822556557000,11,1,3972766,
0.0.2@1712093871.415727399,1712093880780995300,11,1,3972779,
0.0.2@1712093870.387171915,1712093882671641900,11,1,3972780,
0.0.2@1712093911.947576189,1712093920571127000,11,1,3972785,
0.0.2@1712093910.971898744,1712093922730806000,11,1,3972786,
0.0.2@1712093937.540734262,1712093950471013000,11,1,3972794,
0.0.2@1712093941.519781371,1712093952353050000,11,1,3972796,
0.0.2@1712093970.871789297,1712093980561607000,11,1,3972802,
0.0.2@1712093971.630128858,1712093982827076000,11,1,3972803,
0.0.2@1712093998.787904912,1712094010531044600,11,1,3972810,
0.0.2@1712094003.826365262,1712094012451846000,11,1,3972812,
0.0.2@1712094530.296014746,1712094540761393000,11,1,3972933,
0.0.2@1712102688.536926226,1712102700741426700,11,1,3973676,
0.0.2@1712116808.071518681,1712116820516723000,11,1,3973917,
0.0.2@1712128458.919600197,1712128470816690000,11,1,3974112,
0.0.2@1712130000.959897496,1712130010516889000,11,1,3974122,
0.0.2@1712130002.178756830,1712130012391038000,11,1,3974123,
0.0.2@1712132212.354599567,1712132220761949700,11,1,3974165,
0.0.2@1712135341.525364289,1712135350126346200,11,1,3974207,
0.0.2@1712137580.531931646,1712137590767100200,11,1,3974272,
0.0.2@1712143438.128860087,1712143450541880300,11,1,3974383,
0.0.2@1712144690.852433463,1712144700666589000,11,1,3974441,
0.0.2@1712144941.195790624,1712144950576492500,11,1,3974463,
0.0.2@1712151441.671227849,1712151450886155000,11,1,3975468,
0.0.2@1712151442.278540111,1712151452866792000,11,1,3975469,
0.0.2@1712153698.151462352,1712153710591932200,11,1,3975953,
0.0.2@1712153701.457341905,1712153712476647000,11,1,3975954,
0.0.2@1712154757.375222800,1712154770461801000,11,1,3976191,
0.0.2@1712155038.721159063,1712155050666787000,11,1,3976271,
0.0.2@1712155043.023098436,1712155052650840000,11,1,3976272,
0.0.2@1712155158.610606236,1712155170656696000,11,1,3976303,
0.0.2@1712155307.828517069,1712155320810772200,11,1,3976336,
0.0.2@1712158987.918082883,1712159000362057000,11,1,3977268,
0.0.2@1712160419.753560804,1712160430500938000,11,1,3977630,
0.0.2@1712163177.272548585,1712163190470866700,11,1,3978363,
0.0.2@1712166150.263033110,1712166160647019800,11,1,3978979,
0.0.2@1712166259.136475489,1712166270790484000,11,1,3978982,
0.0.2@1712167302.144532459,1712167310553165000,11,1,3978996,
0.0.2@1712171038.356210031,1712171050476762400,11,1,3979016,
0.0.2@1712171037.665934846,1712171050596915500,11,1,3979017,
0.0.2@1712171041.164619133,1712171052661726700,11,1,3979018,
0.0.2@1712171044.318578304,1712171054676717000,11,1,3979019,
0.0.2@1712171045.415873909,1712171056656785200,11,1,3979020,
0.0.2@1712171046.185095192,1712171058710166000,11,1,3979021,
0.0.2@1712171192.067949846,1712171200481212000,11,1,3979022,
0.0.2@1712171189.208318359,1712171202341675000,11,1,3979023,
0.0.2@1712171191.364187910,1712171204101636000,11,1,3979024,
0.0.2@1712171197.274076810,1712171205842788900,11,1,3979025,
0.0.2@1712171209.779185935,1712171220821598000,11,1,3979026,
0.0.2@1712171210.725767705,1712171222941853200,11,1,3979027,
0.0.2@1712171213.122183711,1712171224906170000,11,1,3979028,
0.0.2@1712171214.906131638,1712171226976724700,11,1,3979029,
0.0.2@1712171247.705208497,1712171260621525500,11,1,3979030,
0.0.2@1712171251.013833675,1712171262662635000,11,1,3979031,
0.0.2@1712171254.185823494,1712171264700717000,11,1,3979032,
0.0.2@1712171258.342727596,1712171266801515500,11,1,3979033,
0.0.2@1712171401.753243050,1712171410546555600,11,1,3979034,
0.0.2@1712171402.929237492,1712171412511699000,11,1,3979035,
0.0.2@1712171403.138016242,1712171414676961000,11,1,3979036,
0.0.2@1712171403.610192364,1712171416486749000,11,1,3979037,
0.0.2@1712171449.232432607,1712171460876970500,11,1,3979038,
0.0.2@1712171451.064958963,1712171462956719000,11,1,3979039,
0.0.2@1712171488.999463097,1712171500641869000,11,1,3979040,
0.0.2@1712171492.047063882,1712171502746840600,11,1,3979041,
0.0.2@1712171579.533168883,1712171590611310800,11,1,3979046,
0.0.2@1712171580.239287241,1712171592642020000,11,1,3979047,
0.0.2@1712171600.774867826,1712171610762053400,11,1,3979048,
0.0.2@1712171601.622149951,1712171612692916000,11,1,3979049,
0.0.2@1712171702.185225839,1712171710481444000,11,1,3979052,
0.0.2@1712171699.273732923,1712171712302378200,11,1,3979053,
0.0.2@1712171717.772607785,1712171730746892800,11,1,3979054,
0.0.2@1712171719.658665905,1712171732526171000,11,1,3979055,
0.0.2@1712171760.378446106,1712171770581259000,11,1,3979056,
0.0.2@1712171760.696457369,1712171772281838000,11,1,3979057,
0.0.2@1712171781.004912306,1712171790961222000,11,1,3979060,
0.0.2@1712171781.340850858,1712171792861720300,11,1,3979061,
0.0.2@1712171847.373652330,1712171860671316000,11,1,3979066,
0.0.2@1712171854.267208912,1712171862651651600,11,1,3979067,
0.0.2@1712171928.536255740,1712171940866406000,11,1,3979070,
0.0.2@1712171931.619951507,1712171942982504000,11,1,3979071,
0.0.2@1712172030.820478245,1712172040587036000,11,1,3979076,
0.0.2@1712172032.488388915,1712172042833128000,11,1,3979077,
0.0.2@1712172051.922301377,1712172060766336000,11,1,3979078,
0.0.2@1712172051.077776079,1712172062872718000,11,1,3979079,
0.0.2@1712172112.362445413,1712172120912259600,11,1,3979082,
0.0.2@1712172112.991390550,1712172123050841000,11,1,3979083,
0.0.2@1712172142.214375841,1712172150830499000,11,1,3979084,
0.0.2@1712172139.562693061,1712172152821579000,11,1,3979085,
0.0.2@1712172268.725206691,1712172280586931700,11,1,3979088,
0.0.2@1712172271.918809632,1712172282536640000,11,1,3979089,
0.0.2@1712172318.190622003,1712172330666682000,11,1,3979090,
0.0.2@1712172320.350708623,1712172332546310700,11,1,3979091,
0.0.2@1712172361.259951790,1712172370531129000,11,1,3979092,
0.0.2@1712172362.366263809,1712172372723035400,11,1,3979093,
0.0.2@1712172382.516611557,1712172390776226000,11,1,3979094,
0.0.2@1712172380.238243518,1712172392626798000,11,1,3979095,
0.0.2@1712172441.791927386,1712172450736381000,11,1,3979096,
0.0.2@1712172442.217039345,1712172452622418000,11,1,3979097,
0.0.2@1712172471.302154524,1712172480581367800,11,1,3979099,
0.0.2@1712172471.623019374,1712172482572330000,11,1,3979101,
0.0.2@1712172502.328620467,1712172510852962000,11,1,3979102,
0.0.2@1712172499.558123734,1712172512571966700,11,1,3979103,
0.0.2@1712172528.991336345,1712172540752026600,11,1,3979109,
0.0.2@1712172531.522841838,1712172542841801000,11,1,3979110,
0.0.2@1712172599.038734479,1712172610492134000,11,1,3979117,
0.0.2@1712172602.075341428,1712172612111868000,11,1,3979118,
0.0.2@1712172629.610697829,1712172640630162000,11,1,3979119,
0.0.2@1712172630.589796998,1712172642670261800,11,1,3979120,
0.0.2@1712172649.111508321,1712172660730159000,11,1,3979121,
0.0.2@1712172649.663532009,1712172662662804000,11,1,3979122,
0.0.2@1712172689.891204321,1712172700410988000,11,1,3979125,
0.0.2@1712172689.290816976,1712172702426556200,11,1,3979126,
0.0.2@1712172707.960654692,1712172720806651600,11,1,3979127,
0.0.2@1712172714.551598432,1712172722906873300,11,1,3979128,
0.0.2@1712172769.277830254,1712172780860419800,11,1,3979129,
0.0.2@1712172770.204184361,1712172782840736800,11,1,3979130,
0.0.2@1712172808.783113898,1712172820581563000,11,1,3979135,
0.0.2@1712172810.508588638,1712172822606415400,11,1,3979136,
0.0.2@1712172900.750064922,1712172910612859400,11,1,3979142,
0.0.2@1712172903.654328628,1712172912551187200,11,1,3979143,
0.0.2@1712172928.373440488,1712172940632901000,11,1,3979145,
0.0.2@1712172930.374565162,1712172942621102000,11,1,3979146,
0.0.2@1712172989.698270917,1712173000546923300,11,1,3979149,
0.0.2@1712172992.394962022,1712173002631619300,11,1,3979150,
0.0.2@1712173040.205433809,1712173050592929000,11,1,3979151,
0.0.2@1712173043.523122996,1712173052836153000,11,1,3979152,
0.0.2@1712173110.051980120,1712173120526963200,11,1,3979153,
0.0.2@1712173113.332244552,1712173122590651000,11,1,3979154,
0.0.2@1712173128.016675248,1712173140790302000,11,1,3979155,
0.0.2@1712173129.238718469,1712173142336910000,11,1,3979156,
0.0.2@1712173168.971182603,1712173180476840000,11,1,3979157,
0.0.2@1712173169.285751919,1712173182271386000,11,1,3979158,
0.0.2@1712173198.610661586,1712173210607105000,11,1,3979159,
0.0.2@1712173203.019116985,1712173212417016300,11,1,3979160,
0.0.2@1712173261.758201447,1712173270401515000,11,1,3979162,
0.0.2@1712173260.479357936,1712173272332994000,11,1,3979163,
0.0.2@1712173347.637777249,1712173360641626600,11,1,3979165,
0.0.2@1712173352.890465760,1712173362516972500,11,1,3979166,
0.0.2@1712173551.874695583,1712173560761521000,11,1,3979172,
0.0.2@1712173549.875578535,1712173562716485400,11,1,3979173,
0.0.2@1712173587.709753278,1712173600462532000,11,1,3979175,
0.0.2@1712173592.049223915,1712173602051692000,11,1,3979176,
0.0.2@1712173620.969544613,1712173630471054000,11,1,3979178,
0.0.2@1712173622.091791273,1712173632082440200,11,1,3979179,
0.0.2@1712173641.867107576,1712173650856940500,11,1,3979180,
0.0.2@1712173640.156368869,1712173653156641000,11,1,3979181,
0.0.2@1712173667.887276934,1712173680692089300,11,1,3979183,
0.0.2@1712173673.994827563,1712173682962553000,11,1,3979184,
0.0.2@1712173742.044217178,1712173750612246500,11,1,3979187,
0.0.2@1712173739.043270680,1712173752221441500,11,1,3979188,
0.0.2@1712173770.345598740,1712173780520235000,11,1,3979189,
0.0.2@1712173773.699644882,1712173782731310300,11,1,3979190,
